"Team","Season","Conference","Wins","Losses","Ties","Winning_Pct","Simple_Rating_System","Strength_Of_Schedule","AP_Poll_Preseason_Rank","AP_Poll_Postseason_Rank","AP_Poll_Highest_Rank","SOS","Bowl_Game","AP_High","AP_Post","Coach(es)","Bowl","Bowl_Result","Notes"
"michigan",2021,"Big Ten",12,2,NA,0.857,9,1,"0","0.9","19.8",6.23,NA,2,3,"Jim Harbaugh (12-2)","Orange Bowl","Loss",""
"michigan",2020,"Big Ten",2,4,0,0.333,2,4,"0","0.333","-1.25",3.25,16,13,NA,"Jim Harbaugh (2-4)","","",""
"michigan",2019,"Big Ten",9,4,0,0.692,6,3,"0","0.667","15.5",7.88,7,7,18,"Jim Harbaugh (9-4)","Citrus Bowl","Loss",""
"michigan",2018,"Big Ten",10,3,0,0.769,8,1,"0","0.889","16.47",5.47,14,4,14,"Jim Harbaugh (10-3)","Peach Bowl","Loss",""
"michigan",2017,"Big Ten",8,5,0,0.615,5,4,"0","0.556","13.44",6.98,11,7,NA,"Jim Harbaugh (8-5)","Outback Bowl","Loss",""
"michigan",2016,"Big Ten",10,3,0,0.769,7,2,"0","0.778","17.56",4.79,7,2,10,"Jim Harbaugh (10-3)","Orange Bowl","Loss",""
"michigan",2015,"Big Ten",10,3,0,0.769,6,2,"0","0.75","16.34",4.57,NA,12,12,"Jim Harbaugh (10-3)","Citrus Bowl","Win",""
"michigan",2014,"Big Ten",5,7,0,0.417,3,5,"0","0.375","1.82",3.65,NA,NA,NA,"Brady Hoke (5-7)","","",""
"michigan",2013,"Big Ten",7,6,0,0.538,3,5,"0","0.375","5.53",3.3,17,11,NA,"Brady Hoke (7-6)","Buffalo Wild Wings Bowl","Loss",""
"michigan",2012,"Big Ten",8,5,0,0.615,6,2,"0","0.75","10.01",3.85,8,8,24,"Brady Hoke (8-5)","Outback Bowl","Loss",""
"michigan",2011,"Big Ten",11,2,0,0.846,6,2,"0","0.75","16.27",2.96,NA,11,12,"Brady Hoke (11-2)","Sugar Bowl","Win",""
"michigan",2010,"Big Ten",7,6,0,0.538,3,5,"0","0.375","1.41",3.1,NA,18,NA,"Rich Rodriguez (7-6)","Gator Bowl","Loss",""
"michigan",2009,"Big Ten",5,7,0,0.417,1,7,"0","0.125","-1.51",-0.26,NA,22,NA,"Rich Rodriguez (5-7)","","",""
"michigan",2008,"Big Ten",3,9,0,0.25,2,6,"0","0.25","-4.66",3,NA,NA,NA,"Rich Rodriguez (3-9)","","",""
"michigan",2007,"Big Ten",9,4,0,0.692,6,2,"0","0.75","7.91",2.68,5,5,18,"Lloyd Carr (9-4)","Capital One Bowl","Win",""
"michigan",2006,"Big Ten",11,2,0,0.846,7,1,"0","0.875","16.66",4.35,14,2,8,"Lloyd Carr (11-2)","Rose Bowl","Loss",""
"michigan",2005,"Big Ten",7,5,0,0.583,5,3,"0","0.625","14.86",9.36,4,3,NA,"Lloyd Carr (7-5)","Alamo Bowl","Loss",""
"michigan",2004,"Big Ten",9,3,0,0.75,7,1,"0","0.875","12.24",4.82,8,7,14,"Lloyd Carr (9-3)","Rose Bowl","Loss",""
"michigan",2003,"Big Ten",10,3,0,0.769,7,1,"0","0.875","16.1",3.94,4,3,6,"Lloyd Carr (10-3)","Rose Bowl","Loss",""
"michigan",2002,"Big Ten",10,3,0,0.769,6,2,"0","0.75","13.44",6.82,12,7,9,"Lloyd Carr (10-3)","Outback Bowl","Win",""
"michigan",2001,"Big Ten",8,4,0,0.667,6,2,"0","0.75","12.65",5.73,12,6,20,"Lloyd Carr (8-4)","Citrus Bowl","Loss",""
"michigan",2000,"Big Ten",9,3,0,0.75,6,2,"0","0.75","12.93",2.93,6,3,11,"Lloyd Carr (9-3)","Citrus Bowl","Win",""
"michigan",1999,"Big Ten",10,2,0,0.833,6,2,"0","0.75","16.77",7.86,8,3,5,"Lloyd Carr (10-2)","Orange Bowl","Win",""
"michigan",1998,"Big Ten",10,3,0,0.769,7,1,"0","0.875","12.01",3.86,5,5,12,"Lloyd Carr (10-3)","Citrus Bowl","Win",""
"michigan",1997,"Big Ten",12,0,0,1,8,0,"0","1","20.14",4.47,14,1,1,"Lloyd Carr (12-0)","Rose Bowl","Win",""
"michigan",1996,"Big Ten",8,4,0,0.667,5,3,"0","0.625","13.03",7.12,14,6,20,"Lloyd Carr (8-4)","Outback Bowl","Loss",""
"michigan",1995,"Big Ten",9,4,0,0.692,5,3,"0","0.625","16.14",8.29,14,7,17,"Lloyd Carr (9-4)","Alamo Bowl","Loss",""
"michigan",1994,"Big Ten",8,4,0,0.667,5,3,"0","0.625","16.73",11.48,5,4,12,"Gary Moeller (8-4)","Holiday Bowl","Win",""
"michigan",1993,"Big Ten",8,4,0,0.667,5,3,"0","0.625","16.73",6.23,3,3,21,"Gary Moeller (8-4)","Hall of Fame Bowl","Win",""
"michigan",1992,"Big Ten",9,0,3,0.875,6,0,"2","0.875","18.9",3.73,6,3,5,"Gary Moeller (9-0-3)","Rose Bowl","Win",""
"michigan",1991,"Big Ten",10,2,0,0.833,8,0,"0","1","19.54",6.87,2,2,6,"Gary Moeller (10-2)","Rose Bowl","Loss",""
"michigan",1990,"Big Ten",9,3,0,0.75,6,2,"0","0.75","18.86",6.11,6,1,7,"Gary Moeller (9-3)","Gator Bowl","Win",""
"michigan",1989,"Big Ten",10,2,0,0.833,8,0,"0","1","17.7",5.61,1,1,7,"Bo Schembechler (10-2)","Rose Bowl","Loss",""
"michigan",1988,"Big Ten",9,2,1,0.792,7,0,"1","0.938","18.04",6.7,11,4,4,"Bo Schembechler (9-2-1)","Rose Bowl","Win",""
"michigan",1987,"Big Ten",8,4,0,0.667,5,3,"0","0.625","11.9",3.32,7,7,19,"Bo Schembechler (8-4)","Hall of Fame Bowl","Win",""
"michigan",1986,"Big Ten",11,2,0,0.846,7,1,"0","0.875","17.71",5.4,2,2,8,"Bo Schembechler (11-2)","Rose Bowl","Loss",""
"michigan",1985,"Big Ten",10,1,1,0.875,6,1,"1","0.813","23.81",8.64,NA,2,2,"Bo Schembechler (10-1-1)","Fiesta Bowl","Win",""
"michigan",1984,"Big Ten",6,6,0,0.5,5,4,"0","0.556","5.77",5.35,14,3,NA,"Bo Schembechler (6-6)","Holiday Bowl","Loss",""
"michigan",1983,"Big Ten",9,3,0,0.75,8,1,"0","0.889","16.32",5.16,10,6,8,"Bo Schembechler (9-3)","Sugar Bowl","Loss",""
"michigan",1982,"Big Ten",8,4,0,0.667,8,1,"0","0.889","15.89",7.05,12,10,NA,"Bo Schembechler (8-4)","Rose Bowl","Loss",""
"michigan",1981,"Big Ten",9,3,0,0.75,6,3,"0","0.667","17.29",4.87,1,1,12,"Bo Schembechler (9-3)","Bluebonnet Bowl","Win",""
"michigan",1980,"Big Ten",10,2,0,0.833,8,0,"0","1","19.79",5.88,12,4,4,"Bo Schembechler (10-2)","Rose Bowl","Win",""
"michigan",1979,"Big Ten",8,4,0,0.667,6,2,"0","0.75","15.36",7.11,7,6,18,"Bo Schembechler (8-4)","Gator Bowl","Loss",""
"michigan",1978,"Big Ten",10,2,0,0.833,7,1,"0","0.875","21.25",6.42,6,3,5,"Bo Schembechler (10-2)","Rose Bowl","Loss",""
"michigan",1977,"Big Ten",10,2,0,0.833,7,1,"0","0.875","19.65",7.07,2,1,9,"Bo Schembechler (10-2)","Rose Bowl","Loss",""
"michigan",1976,"Big Ten",10,2,0,0.833,7,1,"0","0.875","24.67",7,2,1,3,"Bo Schembechler (10-2)","Rose Bowl","Loss",""
"michigan",1975,"Big Ten",8,2,2,0.75,7,1,"0","0.875","17.99",7.82,3,2,8,"Bo Schembechler (8-2-2)","Orange Bowl","Loss",""
"michigan",1974,"Big Ten",10,1,0,0.909,7,1,"0","0.875","20.86",6.31,6,3,3,"Bo Schembechler (10-1)","","",""
"michigan",1973,"Big Ten",10,0,1,0.955,7,0,"1","0.938","28.08",7.99,5,4,6,"Bo Schembechler (10-0-1)","","",""
"michigan",1972,"Big Ten",10,1,0,0.909,7,1,"0","0.875","20.96",5.68,10,3,6,"Bo Schembechler (10-1)","","",""
"michigan",1971,"Big Ten",11,1,0,0.917,8,0,"0","1","19.54",2.79,4,2,6,"Bo Schembechler (11-1)","Rose Bowl","Loss",""
"michigan",1970,"Big Ten",9,1,0,0.9,6,1,"0","0.857","22.12",7.62,8,4,9,"Bo Schembechler (9-1)","","",""
"michigan",1969,"Big Ten",8,3,0,0.727,6,1,"0","0.857","19.11",7.65,NA,7,9,"Bo Schembechler (8-3)","Rose Bowl","Loss",""
"michigan",1968,"Big Ten",8,2,0,0.8,6,1,"0","0.857","14.7",3.5,NA,4,12,"Bump Elliott (8-2)","","",""
"michigan",1967,"Big Ten",4,6,0,0.4,3,4,"0","0.429","-0.05",2.75,NA,NA,NA,"Bump Elliott (4-6)","","",""
"michigan",1966,"Big Ten",6,4,0,0.6,4,3,"0","0.571","7.95",2.95,NA,8,NA,"Bump Elliott (6-4)","","",""
"michigan",1965,"Big Ten",4,6,0,0.4,2,5,"0","0.286","11.5",11.5,4,4,NA,"Bump Elliott (4-6)","","",""
"michigan",1964,"Big Ten",9,1,0,0.9,6,1,"0","0.857","24.24",11.04,NA,4,4,"Bump Elliott (9-1)","Rose Bowl","Win",""
"michigan",1963,"Big Ten",3,4,2,0.444,2,3,"2","0.429","13.23",13.12,NA,NA,NA,"Bump Elliott (3-4-2)","","",""
"michigan",1962,"Big Ten",2,7,0,0.222,1,6,"0","0.143","0.82",14.15,NA,NA,NA,"Bump Elliott (2-7)","","",""
"michigan",1961,"Big Ten",6,3,0,0.667,3,3,"0","0.5","16.83",11.72,NA,6,NA,"Bump Elliott (6-3)","","",""
"michigan",1960,"Big Ten",5,4,0,0.556,3,4,"0","0.429","18.44",12.88,NA,NA,NA,"Bump Elliott (5-4)","","",""
"michigan",1959,"Big Ten",4,5,0,0.444,3,4,"0","0.429","4.78",8.89,NA,NA,NA,"Bump Elliott (4-5)","","",""
"michigan",1958,"Big Ten",2,6,1,0.278,1,5,"1","0.214","3.47",10.91,NA,14,NA,"Bennie Oosterbaan (2-6-1)","","",""
"michigan",1957,"Big Ten",5,3,1,0.611,3,3,"1","0.5","11.3",7.19,6,6,NA,"Bennie Oosterbaan (5-3-1)","","",""
"michigan",1956,"Big Ten",7,2,0,0.778,5,2,"0","0.714","22.71",11.71,8,5,7,"Bennie Oosterbaan (7-2)","","",""
"michigan",1955,"Big Ten",7,2,0,0.778,5,2,"0","0.714","13.43",5.21,3,1,12,"Bennie Oosterbaan (7-2)","","",""
"michigan",1954,"Big Ten",6,3,0,0.667,5,2,"0","0.714","14.65",9.88,NA,11,15,"Bennie Oosterbaan (6-3)","","",""
"michigan",1953,"Big Ten",6,3,0,0.667,3,3,"0","0.5","15",10.33,NA,4,20,"Bennie Oosterbaan (6-3)","","",""
"michigan",1952,"Western",5,4,0,0.556,4,2,"0","0.667","13.71",8.71,NA,12,NA,"Bennie Oosterbaan (5-4)","","",""
"michigan",1951,"Western",4,5,0,0.444,4,2,"0","0.667","12.72",11.61,17,15,NA,"Bennie Oosterbaan (4-5)","","",""
"michigan",1950,"Western",6,3,1,0.65,4,1,"1","0.75","16.32",12.62,3,3,9,"Bennie Oosterbaan (6-3-1)","Rose Bowl","Win",""
"michigan",1949,"Western",6,2,1,0.722,4,1,"1","0.75","22.27",17.04,NA,1,7,"Bennie Oosterbaan (6-2-1)","","",""
"michigan",1948,"Western",9,0,0,1,6,0,"0","1","28.49",12.04,NA,1,1,"Bennie Oosterbaan (9-0)","","",""
"michigan",1947,"Western",10,0,0,1,6,0,"0","1","30.39",10.09,NA,1,2,"Fritz Crisler (10-0)","Rose Bowl","Win",""
"michigan",1946,"Western",6,2,1,0.722,5,1,"1","0.786","24.77",13.11,NA,4,6,"Fritz Crisler (6-2-1)","","",""
"michigan",1945,"Western",7,3,0,0.7,5,1,"0","0.833","22.57",15.27,NA,6,6,"Fritz Crisler (7-3)","","",""
"michigan",1944,"Western",8,2,0,0.8,5,2,"0","0.714","24.46",13.76,NA,5,8,"Fritz Crisler (8-2)","","",""
"michigan",1943,"Western",8,1,0,0.889,6,0,"0","1","27.55",10.66,NA,2,3,"Fritz Crisler (8-1)","","",""
"michigan",1942,"Western",7,3,0,0.7,3,2,"0","0.6","17.21",9.41,NA,3,9,"Fritz Crisler (7-3)","","",""
"michigan",1941,"Western",6,1,1,0.813,3,1,"1","0.7","21.87",10.99,NA,3,5,"Fritz Crisler (6-1-1)","","",""
"michigan",1940,"Western",7,1,0,0.875,3,1,"0","0.75","28.21",13.59,NA,3,3,"Fritz Crisler (7-1)","","",""
"michigan",1939,"Western",6,2,0,0.75,3,2,"0","0.6","13.31",4.68,NA,2,20,"Fritz Crisler (6-2)","","",""
"michigan",1938,"Western",6,1,1,0.813,3,1,"1","0.7","14.54",4.91,NA,12,16,"Fritz Crisler (6-1-1)","","",""
"michigan",1937,"Western",4,4,0,0.5,3,3,"0","0.5","-0.98",2.9,NA,NA,NA,"Harry Kipke (4-4)","","",""
"michigan",1936,"Western",1,7,0,0.125,0,5,"0","0","0.08",11.71,NA,NA,NA,"Harry Kipke (1-7)","","",""
"michigan",1935,"Western",4,4,0,0.5,2,3,"0","0.4","3.32",7.94,NA,NA,NA,"Harry Kipke (4-4)","","",""
"michigan",1934,"Western",1,7,0,0.125,0,6,"0","0","-3.99",9.14,NA,NA,NA,"Harry Kipke (1-7)","","",""
"michigan",1933,"Western",7,0,1,0.938,5,0,"1","0.917","24.49",11.74,NA,NA,NA,"Harry Kipke (7-0-1)","","",""
"michigan",1932,"Western",8,0,0,1,6,0,"0","1","22.83",9.83,NA,NA,NA,"Harry Kipke (8-0)","","",""
"michigan",1931,"Western",8,1,1,0.85,5,1,"0","0.833","13.37",0.17,NA,NA,NA,"Harry Kipke (8-1-1)","","",""
"michigan",1930,"Western",8,0,1,0.944,5,0,"0","1","12.4",2.51,NA,NA,NA,"Harry Kipke (8-0-1)","","",""
"michigan",1929,"Western",5,3,1,0.611,1,3,"1","0.3","8.82",5.49,NA,NA,NA,"Harry Kipke (5-3-1)","","",""
"michigan",1928,"Western",3,4,1,0.438,2,3,"0","0.4","3.79",5.66,NA,NA,NA,"Tad Wieman (3-4-1)","","",""
"michigan",1927,"Western",6,2,0,0.75,3,2,"0","0.6","17.85",6.85,NA,NA,NA,"Tad Wieman (6-2)","","",""
"michigan",1926,"Western",7,1,0,0.875,5,0,"0","1","22.77",9.15,NA,NA,NA,"Fielding Yost (7-1)","","",""
"michigan",1925,"Western",7,1,0,0.875,5,1,"0","0.833","22.64",6.76,NA,NA,NA,"Fielding Yost (7-1)","","",""
"michigan",1924,"Western",6,2,0,0.75,4,2,"0","0.667","11.08",2.58,NA,NA,NA,"George Little (6-2)","","",""
"michigan",1923,"Western",8,0,0,1,4,0,"0","1","16.53",1.28,NA,NA,NA,"Fielding Yost (8-0)","","",""
"michigan",1922,"Western",6,0,1,0.929,4,0,"0","1","18.28",2.99,NA,NA,NA,"Fielding Yost (6-0-1)","","",""
"michigan",1921,"Western",5,1,1,0.786,2,1,"1","0.625","13.16",0.45,NA,NA,NA,"Fielding Yost (5-1-1)","","",""
"michigan",1920,"Western",5,2,0,0.714,2,2,"0","0.5","15.32",4.46,NA,NA,NA,"Fielding Yost (5-2)","","",""
"michigan",1919,"Western",3,4,0,0.429,1,4,"0","0.2","3.56",5.56,NA,NA,NA,"Fielding Yost (3-4)","","",""
"michigan",1918,"Western",5,0,0,1,2,0,"0","1","21.72",5.52,NA,NA,NA,"Fielding Yost (5-0)","","",""
"michigan",1917,"Western",8,2,0,0.8,0,1,"0","0","9.59",-3.71,NA,NA,NA,"Fielding Yost (8-2)","","",""
"michigan",1916,"Ind",7,2,0,0.778,NA,NA,"Unranked","Unranked","6.9",-5.77,NA,NA,NA,"Fielding Yost (7-2)","","",""
"michigan",1915,"Ind",4,3,1,0.563,NA,NA,"Unranked","Unranked","-1.27",-4.52,NA,NA,NA,"Fielding Yost (4-3-1)","","",""
"michigan",1914,"Ind",6,3,0,0.667,NA,NA,"Unranked","Unranked","8.11",-1.11,NA,NA,NA,"Fielding Yost (6-3)","","",""
"michigan",1913,"Ind",6,1,0,0.857,NA,NA,"Unranked","Unranked","14.51",-1.07,NA,NA,NA,"Fielding Yost (6-1)","","",""
"michigan",1912,"Ind",5,2,0,0.714,NA,NA,"Unranked","Unranked","1.31",-7.83,NA,NA,NA,"Fielding Yost (5-2)","","",""
"michigan",1911,"Ind",5,1,2,0.75,NA,NA,"Unranked","Unranked","7.95",0.2,NA,NA,NA,"Fielding Yost (5-1-2)","","",""
"michigan",1910,"Ind",3,0,3,0.75,NA,NA,"Unranked","Unranked","5.01",0.84,NA,NA,NA,"Fielding Yost (3-0-3)","","",""
"michigan",1909,"Ind",6,1,0,0.857,NA,NA,"Unranked","Unranked","9.14",-0.86,NA,NA,NA,"Fielding Yost (6-1)","","",""
"michigan",1908,"Ind",5,2,1,0.688,NA,NA,"Unranked","Unranked","-1.06",-3.31,NA,NA,NA,"Fielding Yost (5-2-1)","","",""
"michigan",1907,"Ind",5,1,0,0.833,NA,NA,"Unranked","Unranked","11.05",-1.96,NA,NA,NA,"Fielding Yost (5-1)","","",""
"michigan",1906,"Western",4,1,0,0.8,1,0,"0","1","9.22",1.22,NA,NA,NA,"Fielding Yost (4-1)","","",""
"michigan",1905,"Western",12,1,0,0.923,2,1,"0","0.667","18.66",-1.49,NA,NA,NA,"Fielding Yost (12-1)","","",""
"michigan",1904,"Western",10,0,0,1,2,0,"0","1","23.18",0.58,NA,NA,NA,"Fielding Yost (10-0)","","",""
"michigan",1903,"Western",11,0,1,0.958,3,0,"1","0.875","17.6",-3.74,NA,NA,NA,"Fielding Yost (11-0-1)","","",""
"michigan",1902,"Western",11,0,0,1,5,0,"0","1","21.06",-0.4,NA,NA,NA,"Fielding Yost (11-0)","","",""
"michigan",1901,"Western",11,0,0,1,4,0,"0","1","20.82",-2.55,NA,NA,NA,"Fielding Yost (11-0)","Rose Bowl","Win",""
"michigan",1900,"Western",7,2,1,0.75,3,2,"0","0.6","4.79",-1.11,NA,NA,NA,"Biff Lea (7-2-1)","","",""
"michigan",1899,"Western",8,2,0,0.8,1,1,"0","0.5","8.23",-3.07,NA,NA,NA,"Gustave Ferbert (8-2)","","",""
"michigan",1898,"Western",10,0,0,1,3,0,"0","1","11.96",-5.14,NA,NA,NA,"Gustave Ferbert (10-0)","","",""
"michigan",1897,"Western",6,1,1,0.813,2,1,"0","0.667","7.81",-6.07,NA,NA,NA,"Gustave Ferbert (6-1-1)","","",""
"michigan",1896,"Western",9,1,0,0.9,2,1,"0","0.667","11.42",-4.98,NA,NA,NA,"William Ward (9-1)","","",""
"michigan",1895,"Ind",8,1,0,0.889,NA,NA,"Unranked","Unranked","15.12",-1.77,NA,NA,NA,"William McCauley (8-1)","","",""
"michigan",1894,"Ind",9,1,1,0.864,NA,NA,"Unranked","Unranked","5.57",-4.34,NA,NA,NA,"William McCauley (9-1-1)","","",""
"michigan",1893,"Ind",7,3,0,0.7,NA,NA,"Unranked","Unranked","11.21",0.61,NA,NA,NA,"Frank Barbour (7-3)","","",""
"michigan",1892,"Ind",7,5,0,0.583,NA,NA,"Unranked","Unranked","2.88",0.46,NA,NA,NA,"Frank Barbour (7-5)","","",""
"michigan",1883,"Ind",1,4,0,0.2,NA,NA,"Unranked","Unranked","-3.45",0.95,NA,NA,NA,"","","",""
"michigan",1881,"Ind",0,3,0,0,NA,NA,"Unranked","Unranked","-2.78",4.22,NA,NA,NA,"","","",""
"michigan-state",2021,"Big Ten",11,2,NA,0.846,7,2,"0","0.778","14.41",5.26,NA,5,9,"Mel Tucker (11-2)","Peach Bowl","Win",""
"michigan-state",2020,"Big Ten",2,5,0,0.286,2,5,"0","0.286","-2.93",8.79,NA,NA,NA,"Mel Tucker (2-5)","","",""
"michigan-state",2019,"Big Ten",7,6,0,0.538,4,5,"0","0.444","6.06",5.6,18,18,NA,"Mark Dantonio (7-6)","Pinstripe Bowl","Win",""
"michigan-state",2018,"Big Ten",7,6,0,0.538,5,4,"0","0.556","6.01",5.08,11,11,NA,"Mark Dantonio (7-6)","Redbox Bowl","Loss",""
"michigan-state",2017,"Big Ten",10,3,0,0.769,7,2,"0","0.778","13.83",7.68,NA,13,15,"Mark Dantonio (10-3)","Holiday Bowl","Win",""
"michigan-state",2016,"Big Ten",3,9,0,0.25,1,8,"0","0.111","-1.79",4.29,12,8,NA,"Mark Dantonio (3-9)","","",""
"michigan-state",2015,"Big Ten",12,2,0,0.857,7,1,"0","0.875","15.36",6.58,5,2,6,"Mark Dantonio (12-2)","Cotton Bowl","Loss",""
"michigan-state",2014,"Big Ten",11,2,0,0.846,7,1,"0","0.875","16.07",1.68,8,5,5,"Mark Dantonio (11-2)","Cotton Bowl","Win",""
"michigan-state",2013,"Big Ten",13,1,0,0.929,8,0,"0","1","14.74",0.67,NA,3,3,"Mark Dantonio (13-1)","Rose Bowl","Win",""
"michigan-state",2012,"Big Ten",7,6,0,0.538,3,5,"0","0.375","6.21",3.75,13,10,NA,"Mark Dantonio (7-6)","Buffalo Wild Wings Bowl","Win",""
"michigan-state",2011,"Big Ten",11,3,0,0.786,7,1,"0","0.875","10.05",1.48,17,9,11,"Mark Dantonio (11-3)","Outback Bowl","Win",""
"michigan-state",2010,"Big Ten",11,2,0,0.846,7,1,"0","0.875","9.91",1.29,NA,5,14,"Mark Dantonio (11-2)","Capital One Bowl","Loss",""
"michigan-state",2009,"Big Ten",6,7,0,0.462,4,4,"0","0.5","2.52",1.68,NA,NA,NA,"Mark Dantonio (6-7)","Alamo Bowl","Loss",""
"michigan-state",2008,"Big Ten",9,4,0,0.692,6,2,"0","0.75","7.92",3.15,NA,17,24,"Mark Dantonio (9-4)","Capital One Bowl","Loss",""
"michigan-state",2007,"Big Ten",7,6,0,0.538,3,5,"0","0.375","6.69",1.69,NA,NA,NA,"Mark Dantonio (7-6)","Champs Sports Bowl","Loss",""
"michigan-state",2006,"Big Ten",4,8,0,0.333,1,7,"0","0.125","-3.14",1.11,NA,NA,NA,"John Smith (4-8)","","",""
"michigan-state",2005,"Big Ten",5,6,0,0.455,2,6,"0","0.25","8.32",6.32,NA,11,NA,"John Smith (5-6)","","",""
"michigan-state",2004,"Big Ten",5,7,0,0.417,4,4,"0","0.5","2.3",2.3,NA,NA,NA,"John Smith (5-7)","","",""
"michigan-state",2003,"Big Ten",8,5,0,0.615,5,3,"0","0.625","7.95",3.56,NA,9,NA,"John Smith (8-5)","Alamo Bowl","Loss",""
"michigan-state",2002,"Big Ten",4,8,0,0.333,2,6,"0","0.25","-2.67",3.09,18,15,NA,"Bobby Williams (3-6), Morris Watts (1-2)","","",""
"michigan-state",2001,"Big Ten",7,5,0,0.583,3,5,"0","0.375","6.26",2.93,NA,22,NA,"Bobby Williams (7-5)","Silicon Valley Bowl","Win",""
"michigan-state",2000,"Big Ten",5,6,0,0.455,2,6,"0","0.25","2.79",5.52,25,18,NA,"Bobby Williams (5-6)","","",""
"michigan-state",1999,"Big Ten",10,2,0,0.833,6,2,"0","0.75","14.95",7.03,NA,5,7,"Nick Saban (9-2), Bobby Williams (1-0)","Citrus Bowl","Win",""
"michigan-state",1998,"Big Ten",6,6,0,0.5,4,4,"0","0.5","8.13",5.8,23,23,NA,"Nick Saban (6-6)","","",""
"michigan-state",1997,"Big Ten",7,5,0,0.583,4,4,"0","0.5","9.47",4.05,25,11,NA,"Nick Saban (7-5)","Aloha Bowl","Loss",""
"michigan-state",1996,"Big Ten",6,6,0,0.5,5,3,"0","0.625","8.66",5.16,NA,NA,NA,"Nick Saban (6-6)","Sun Bowl","Loss",""
"michigan-state",1995,"Big Ten",6,5,1,0.542,4,3,"1","0.563","7.68",9.27,NA,NA,NA,"Nick Saban (6-5-1)","Independence Bowl","Loss",""
"michigan-state",1994,"Big Ten",5,6,0,0.455,4,4,"0","0.5","7.75",7.84,NA,NA,NA,"George Perles (5-6)","","","record adjusted to 0-11-0 by NCAA"
"michigan-state",1993,"Big Ten",6,6,0,0.5,4,4,"0","0.5","7.21",7.96,NA,22,NA,"George Perles (6-6)","Liberty Bowl","Loss",""
"michigan-state",1992,"Big Ten",5,6,0,0.455,5,3,"0","0.625","2.72",4.54,NA,NA,NA,"George Perles (5-6)","","",""
"michigan-state",1991,"Big Ten",3,8,0,0.273,3,5,"0","0.375","-4.57",3.43,20,18,NA,"George Perles (3-8)","","",""
"michigan-state",1990,"Big Ten",8,3,1,0.708,6,2,"0","0.75","12.26",4.84,23,16,16,"George Perles (8-3-1)","Sun Bowl","Win",""
"michigan-state",1989,"Big Ten",8,4,0,0.667,6,2,"0","0.75","12.15",2.56,NA,16,16,"George Perles (8-4)","Aloha Bowl","Win",""
"michigan-state",1988,"Big Ten",6,5,1,0.542,6,1,"1","0.813","9.75",6,15,15,NA,"George Perles (6-5-1)","Gator Bowl","Loss",""
"michigan-state",1987,"Big Ten",9,2,1,0.792,7,0,"1","0.938","14.31",6.98,NA,8,8,"George Perles (9-2-1)","Rose Bowl","Win",""
"michigan-state",1986,"Big Ten",6,5,0,0.545,4,4,"0","0.5","7.67",3.31,20,17,NA,"George Perles (6-5)","","",""
"michigan-state",1985,"Big Ten",7,5,0,0.583,5,3,"0","0.625","8.82",6.4,NA,NA,NA,"George Perles (7-5)","Hall of Fame Classic","Loss",""
"michigan-state",1984,"Big Ten",6,6,0,0.5,5,4,"0","0.556","2.39",2.81,NA,NA,NA,"George Perles (6-6)","Cherry Bowl","Loss",""
"michigan-state",1983,"Big Ten",4,6,1,0.409,2,6,"1","0.278","0.64",4.46,NA,NA,NA,"George Perles (4-6-1)","","",""
"michigan-state",1982,"Big Ten",2,9,0,0.182,2,7,"0","0.222","0.92",6.19,NA,NA,NA,"Frank Waters (2-9)","","",""
"michigan-state",1981,"Big Ten",5,6,0,0.455,4,5,"0","0.444","3.68",4.23,NA,NA,NA,"Frank Waters (5-6)","","",""
"michigan-state",1980,"Big Ten",3,8,0,0.273,2,6,"0","0.25","1.76",6.13,NA,NA,NA,"Frank Waters (3-8)","","",""
"michigan-state",1979,"Big Ten",5,6,0,0.455,3,5,"0","0.375","6.42",6.6,10,7,NA,"Darryl Rogers (5-6)","","",""
"michigan-state",1978,"Big Ten",8,3,0,0.727,7,1,"0","0.875","18.39",5.48,NA,12,12,"Darryl Rogers (8-3)","","",""
"michigan-state",1977,"Big Ten",7,3,1,0.682,6,1,"1","0.813","13.04",5.86,NA,NA,NA,"Darryl Rogers (7-3-1)","","",""
"michigan-state",1976,"Big Ten",4,6,1,0.409,3,5,"0","0.375","4.07",7.79,NA,NA,NA,"Darryl Rogers (4-6-1)","","",""
"michigan-state",1975,"Big Ten",7,4,0,0.636,4,4,"0","0.5","11.69",7.15,12,11,NA,"Dennis Stolz (7-4)","","",""
"michigan-state",1974,"Big Ten",7,3,1,0.682,6,1,"1","0.813","13.8",7.53,NA,12,12,"Dennis Stolz (7-3-1)","","",""
"michigan-state",1973,"Big Ten",5,6,0,0.455,4,4,"0","0.5","8.33",11.15,NA,NA,NA,"Dennis Stolz (5-6)","","",""
"michigan-state",1972,"Big Ten",5,5,1,0.5,5,2,"1","0.688","10.76",9.76,NA,18,NA,"Duffy Daugherty (5-5-1)","","",""
"michigan-state",1971,"Big Ten",6,5,0,0.545,5,3,"0","0.625","9.88",6.6,NA,18,NA,"Duffy Daugherty (6-5)","","",""
"michigan-state",1970,"Big Ten",4,6,0,0.4,3,4,"0","0.429","7.56",10.66,NA,NA,NA,"Duffy Daugherty (4-6)","","",""
"michigan-state",1969,"Big Ten",4,6,0,0.4,2,5,"0","0.286","5.44",8.74,12,12,NA,"Duffy Daugherty (4-6)","","",""
