Team,Season,Conference,Wins,Losses,Ties,Winning_Pct,Conference_Wins,Conference_Losses,Conference_Ties,Conference_Winning_Pct,Simple_Rating_System,Strength_Of_Schedule,AP_Poll_Preseason_Rank,AP_Poll_Highest_Rank,AP_Poll_Postseason_Rank,CFP_Highest_Rank,CFP_Final_Rank,Coach(es),Bowl_Game,Bowl_Result,Notes
oregon,2002,Pac-8/10/12,7,6,0,0.538,3,5,0,0.375,4.51,2.13,15,6,Unranked,Unranked,Unranked,Mike Bellotti (7-6),Seattle Bowl,Loss,
oregon,2001,Pac-8/10/12,11,1,0,0.917,7,1,0,0.875,16.92,4.67,7,2,2,Unranked,Unranked,Mike Bellotti (11-1),Fiesta Bowl,Win,
oregon,2000,Pac-8/10/12,10,2,0,0.833,7,1,0,0.875,13.75,5.08,Unranked,5,7,Unranked,Unranked,Mike Bellotti (10-2),Holiday Bowl,Win,
oregon,1999,Pac-8/10/12,9,3,0,0.75,6,2,0,0.75,8.17,1.09,Unranked,19,19,Unranked,Unranked,Mike Bellotti (9-3),Sun Bowl,Win,
oregon,1998,Pac-8/10/12,8,4,0,0.667,5,3,0,0.625,11.56,3.81,Unranked,11,Unranked,Unranked,Unranked,Mike Bellotti (8-4),Aloha Classic,Loss,
oregon,1997,Pac-8/10/12,7,5,0,0.583,3,5,0,0.375,9.29,6.62,Unranked,Unranked,Unranked,Unranked,Unranked,Mike Bellotti (7-5),Las Vegas Bowl,Win,
oregon,1996,Pac-8/10/12,6,5,0,0.545,3,5,0,0.375,4.46,3.55,Unranked,25,Unranked,Unranked,Unranked,Mike Bellotti (6-5),,,
oregon,1995,Pac-8/10/12,9,3,0,0.75,6,2,0,0.75,7.09,1.67,Unranked,10,18,Unranked,Unranked,Mike Bellotti (9-3),Cotton Bowl,Loss,
oregon,1994,Pac-8/10/12,9,4,0,0.692,7,1,0,0.875,11.32,5.17,Unranked,11,11,Unranked,Unranked,Rich Brooks (9-4),Rose Bowl,Loss,
oregon,1993,Pac-8/10/12,5,6,0,0.455,2,6,0,0.25,3.58,4.31,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (5-6),,,
oregon,1992,Pac-8/10/12,6,6,0,0.5,4,4,0,0.5,6.3,5.71,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (6-6),Independence Bowl,Loss,
oregon,1991,Pac-8/10/12,3,8,0,0.273,1,7,0,0.125,-0.01,4.9,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (3-8),,,
oregon,1990,Pac-8/10/12,8,4,0,0.667,4,3,0,0.571,9.64,2.64,Unranked,19,Unranked,Unranked,Unranked,Rich Brooks (8-4),Freedom Bowl,Loss,
oregon,1989,Pac-8/10/12,8,4,0,0.667,5,3,0,0.625,9.94,2.36,Unranked,22,Unranked,Unranked,Unranked,Rich Brooks (8-4),Independence Bowl,Win,
oregon,1988,Pac-8/10/12,6,6,0,0.5,3,5,0,0.375,4.91,4.24,Unranked,18,Unranked,Unranked,Unranked,Rich Brooks (6-6),,,
oregon,1987,Pac-8/10/12,6,5,0,0.545,4,4,0,0.5,4.3,5.12,Unranked,16,Unranked,Unranked,Unranked,Rich Brooks (6-5),,,
oregon,1986,Pac-8/10/12,5,6,0,0.455,3,5,0,0.375,4.11,10.2,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (5-6),,,
oregon,1985,Pac-8/10/12,5,6,0,0.455,3,4,0,0.429,2.15,1.43,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (5-6),,,
oregon,1984,Pac-8/10/12,6,5,0,0.545,3,5,0,0.375,1.66,0.93,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (6-5),,,
oregon,1983,Pac-8/10/12,4,6,1,0.409,3,3,1,0.5,-5.26,0.29,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (4-6-1),,,
oregon,1982,Pac-8/10/12,2,8,1,0.227,2,6,0,0.25,1.18,10.46,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (2-8-1),,,
oregon,1981,Pac-8/10/12,2,9,0,0.182,1,6,0,0.143,-5.12,2.89,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (2-9),,,
oregon,1980,Pac-8/10/12,6,3,2,0.636,4,3,1,0.563,13.05,7.05,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (6-3-2),,,
oregon,1979,Pac-8/10/12,6,5,0,0.545,4,3,0,0.571,3.99,4.27,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (6-5),,,
oregon,1978,Pac-8/10/12,2,9,0,0.182,2,5,0,0.286,3.43,8.79,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (2-9),,,
oregon,1977,Pac-8/10/12,2,9,0,0.182,1,6,0,0.143,-5.42,7.85,Unranked,Unranked,Unranked,Unranked,Unranked,Rich Brooks (2-9),,,record adjusted to 3-8-0 by NCAA
oregon,1976,Pac-8/10/12,4,7,0,0.364,1,6,0,0.143,-1.93,3.98,Unranked,Unranked,Unranked,Unranked,Unranked,Don Read (4-7),,,
oregon,1975,Pac-8/10/12,3,8,0,0.273,2,5,0,0.286,-0.53,7.38,Unranked,Unranked,Unranked,Unranked,Unranked,Don Read (3-8),,,
oregon,1974,Pac-8/10/12,2,9,0,0.182,0,7,0,0,-9.61,2.94,Unranked,Unranked,Unranked,Unranked,Unranked,Don Read (2-9),,,
oregon,1973,Pac-8/10/12,2,9,0,0.182,2,5,0,0.286,1.65,8.93,Unranked,Unranked,Unranked,Unranked,Unranked,Dick Enright (2-9),,,
oregon,1972,Pac-8/10/12,4,7,0,0.364,2,5,0,0.286,5.73,9.09,Unranked,Unranked,Unranked,Unranked,Unranked,Dick Enright (4-7),,,
oregon,1971,Pac-8/10/12,5,6,0,0.455,2,4,0,0.333,5.81,9.72,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Frei (5-6),,,
oregon,1970,Pac-8/10/12,6,4,1,0.591,4,3,0,0.571,10.28,8.55,Unranked,16,Unranked,Unranked,Unranked,Jerry Frei (6-4-1),,,
oregon,1969,Pac-8/10/12,5,5,1,0.5,2,3,0,0.4,4.08,2.99,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Frei (5-5-1),,,
oregon,1968,Pac-8/10/12,4,6,0,0.4,2,4,0,0.333,0.49,6.59,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Frei (4-6),,,
oregon,1967,AAWU,2,8,0,0.2,1,5,0,0.167,-5.55,3.36,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Frei (2-8),,,
oregon,1966,AAWU,3,7,0,0.3,1,3,0,0.25,-2.67,0.03,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (3-7),,,
oregon,1965,AAWU,4,5,1,0.45,0,5,0,0,0.87,2.97,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (4-5-1),,,
oregon,1964,AAWU,7,2,1,0.75,1,2,1,0.375,11.1,5.8,Unranked,7,Unranked,Unranked,Unranked,Len Casanova (7-2-1),,,
oregon,1963,Ind,8,3,0,0.727,0,0,0,0,13.05,3.51,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (8-3),Sun Bowl,Win,
oregon,1962,Ind,6,3,1,0.65,0,0,0,0,12.2,5.6,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (6-3-1),,,
oregon,1961,Ind,4,6,0,0.4,0,0,0,0,2.55,1.55,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (4-6),,,
oregon,1960,Ind,7,3,1,0.682,0,0,0,0,6.59,0.5,Unranked,19,Unranked,Unranked,Unranked,Len Casanova (7-3-1),Liberty Bowl,Loss,
oregon,1959,Ind,8,2,0,0.8,0,0,0,0,10.12,0.82,Unranked,11,Unranked,Unranked,Unranked,Len Casanova (8-2),,,
oregon,1958,PCC,4,6,0,0.4,4,4,0,0.5,5.64,2.84,Unranked,14,Unranked,Unranked,Unranked,Len Casanova (4-6),,,
oregon,1957,PCC,7,4,0,0.636,6,2,0,0.75,10.98,5.07,Unranked,13,Unranked,Unranked,Unranked,Len Casanova (7-4),Rose Bowl,Loss,
oregon,1956,PCC,4,4,2,0.5,3,3,2,0.5,9.78,7.88,Unranked,18,Unranked,Unranked,Unranked,Len Casanova (4-4-2),,,
oregon,1955,PCC,6,4,0,0.6,4,3,0,0.571,9.57,4.37,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (6-4),,,
oregon,1954,PCC,6,4,0,0.6,5,3,0,0.625,5.44,0.24,18,16,Unranked,Unranked,Unranked,Len Casanova (6-4),,,
oregon,1953,PCC,4,5,1,0.45,2,5,1,0.313,2.37,1.67,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (4-5-1),,,
oregon,1952,PCC,2,7,1,0.25,2,5,0,0.286,-2.9,5.5,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (2-7-1),,,
oregon,1951,PCC,2,8,0,0.2,1,6,0,0.143,-5.55,6.06,Unranked,Unranked,Unranked,Unranked,Unranked,Len Casanova (2-8),,,
oregon,1950,PCC,1,9,0,0.1,0,7,0,0,-7.49,4.01,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Aiken (1-9),,,
oregon,1949,PCC,4,6,0,0.4,2,5,0,0.286,8.72,8.12,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Aiken (4-6),,,
oregon,1948,PCC,9,2,0,0.818,7,0,0,1,12.63,4.36,Unranked,9,9,Unranked,Unranked,Jim Aiken (9-2),Cotton Bowl,Loss,
oregon,1947,PCC,7,3,0,0.7,5,1,0,0.833,8.53,3.53,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Aiken (7-3),,,
oregon,1946,PCC,4,4,1,0.5,3,4,1,0.438,-4.97,-3.2,Unranked,19,Unranked,Unranked,Unranked,Tex Oliver (4-4-1),,,
oregon,1945,PCC,3,6,0,0.333,3,6,0,0.333,-8.47,-6.69,Unranked,Unranked,Unranked,Unranked,Unranked,Tex Oliver (3-6),,,
oregon,1942,PCC,2,6,0,0.25,2,5,0,0.286,-4.28,2.22,Unranked,Unranked,Unranked,Unranked,Unranked,John Warren (2-6),,,
oregon,1941,PCC,5,5,0,0.5,4,4,0,0.5,12.68,13.08,Unranked,16,Unranked,Unranked,Unranked,Tex Oliver (5-5),,,
oregon,1940,PCC,4,4,1,0.5,3,4,1,0.438,7.95,4.84,Unranked,Unranked,Unranked,Unranked,Unranked,Tex Oliver (4-4-1),,,
oregon,1939,PCC,3,4,1,0.438,3,3,1,0.5,3.42,2.17,Unranked,11,Unranked,Unranked,Unranked,Tex Oliver (3-4-1),,,
oregon,1938,PCC,4,5,0,0.444,4,4,0,0.5,2.88,9.32,Unranked,Unranked,Unranked,Unranked,Unranked,Tex Oliver (4-5),,,
oregon,1937,PCC,4,6,0,0.4,2,5,0,0.286,-1.29,3.01,Unranked,Unranked,Unranked,Unranked,Unranked,Prink Callison (4-6),,,
oregon,1936,PCC,2,6,1,0.278,1,6,1,0.188,-1.83,4.84,Unranked,Unranked,Unranked,Unranked,Unranked,Prink Callison (2-6-1),,,
oregon,1935,PCC,6,3,0,0.667,3,2,0,0.6,6.5,4.61,Unranked,Unranked,Unranked,Unranked,Unranked,Prink Callison (6-3),,,
